0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.837053035757138797e-02
2.000000000000000000e+00 8.598332133429326118e-01
3.000000000000000000e+00 9.999040076793856979e-01
4.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 1.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00
1.100000000000000000e+01 1.000000000000000000e+00
1.200000000000000000e+01 1.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00
